name;grep-runtime;grep-result;re-runtime;re-result;pcre2-runtime;pcre2-result;rsaregex-runtime;rsaregex-result;rsaregex-matchtime;oldrsa-runtime;oldrsa-result;oldrsa-matchtime;js-runtime;js-result;java-runtime;java-result;net-runtime;net-result;rsacpp-runtime;rsacpp-result;rsacpp-matchtime
393;0.01;False;0.0;False;0.01;False;0.13;False;0.068763223;0.25;False;0.07521244399999999;0.06;False;0.03;False;0.03;False;ERR;ERR;ERR
394;0.01;False;0.01;False;0.01;False;0.37;False;0.147700529;2.81;False;0.17015968000000026;0.05;False;0.05;False;0.05;False;ERR;ERR;ERR
395;0.01;False;0.02;False;0.01;False;0.12;False;0.000982684999999997;1.72;False;0.0012740829999999814;0.07;False;0.1;False;0.1;False;ERR;ERR;ERR
396;0.01;False;0.05;False;0.01;False;0.57;False;0.30729028199999997;6.01;False;0.3730891569999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
397;0.01;False;0.61;False;0.51;False;1.73;False;0.398248814;TO;TO;TO;0.12;False;0.29;False;0.61;False;ERR;ERR;ERR
398;0.01;False;0.01;True;0.01;True;2.76;True;0.154056148;35.33;True;0.19954459699999916;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
399;14.37;False;6.57;False;0.0;False;0.15;False;0.11800375399999999;0.19;False;0.12705915499999998;1.35;False;0.06;False;0.05;False;ERR;ERR;ERR
400;0.02;False;0.01;False;0.01;False;0.04;False;2.6419999999999222e-05;0.04;False;2.8141999999994893e-05;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
401;11.39;True;0.01;True;0.0;True;0.17;True;0.136585064;0.25;True;0.175114016;0.06;True;0.04;True;0.03;True;ERR;ERR;ERR
402;ERR;ERR;0.0;False;0.0;False;2.94;False;0.0017436269999997478;TO;TO;TO;0.04;False;0.03;False;0.04;False;ERR;ERR;ERR
403;0.01;False;0.01;True;0.01;True;0.13;True;0.09253699800000001;0.17;True;0.096676351;0.06;True;0.03;False;0.04;True;ERR;ERR;ERR
404;ERR;ERR;0.0;False;0.0;False;0.49;False;0.15364487;10.52;False;0.1736990020000011;0.05;False;0.04;False;0.04;False;ERR;ERR;ERR
405;ERR;ERR;0.0;False;0.01;False;0.33;False;0.0015605220000000086;9.88;False;0.002012651000001142;0.06;False;0.04;False;0.03;False;ERR;ERR;ERR
406;0.14;False;0.09;False;0.12;False;0.18;False;0.09399714;0.61;False;0.10616694599999993;0.07;False;ERR;ERR;0.22;False;ERR;ERR;ERR
407;ERR;ERR;TO;TO;0.01;False;2.97;False;0.056174378000000136;17.62;False;0.062498029000000344;34.66;False;0.29;False;TO;TO;ERR;ERR;ERR
408;ERR;ERR;0.0;True;0.01;True;0.17;True;0.03675360799999999;1.66;True;0.12223710799999998;0.06;True;ERR;ERR;0.03;True;ERR;ERR;ERR
409;0.01;False;0.01;False;0.01;False;0.85;False;0.09935616400000002;21.15;False;0.11162513900000093;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
410;0.01;False;0.01;False;0.01;False;50.79;False;0.16137879899999774;TO;TO;TO;0.06;False;ERR;ERR;0.03;False;ERR;ERR;ERR
411;43.43;True;0.0;True;0.0;True;0.12;True;0.07472214699999999;0.3;True;0.08792331199999998;0.06;True;0.18;False;0.02;True;ERR;ERR;ERR
412;0.01;False;0.11;False;0.01;False;0.15;False;0.099682052;0.48;False;0.132584669;0.07;False;0.15;False;0.04;False;ERR;ERR;ERR
413;TO;TO;0.01;True;0.01;True;0.2;True;0.151693692;0.51;True;0.18381424600000001;0.05;True;0.04;True;0.04;True;ERR;ERR;ERR
414;11.4;True;0.01;True;0.0;True;0.2;True;0.109382784;0.76;True;0.140667893;0.07;True;0.2;False;0.03;True;ERR;ERR;ERR
415;0.02;False;0.01;True;0.01;True;0.19;True;0.141674824;0.34;True;0.15462743599999998;0.05;True;ERR;ERR;0.05;True;ERR;ERR;ERR
416;0.01;False;0.01;False;0.01;False;0.37;False;0.15596619500000003;2.28;False;0.18096385700000006;0.07;False;0.04;False;0.05;False;ERR;ERR;ERR
417;0.01;False;0.01;False;0.0;False;0.87;False;0.09727775299999997;9.16;False;0.11136624999999967;0.07;False;0.03;False;0.03;False;ERR;ERR;ERR
418;0.01;False;0.01;True;0.01;True;ERR;ERR;ERR;TO;TO;TO;0.06;True;ERR;ERR;0.03;True;ERR;ERR;ERR
419;0.0;False;0.01;True;0.01;True;0.58;True;0.179905278;5.29;True;0.23571269400000006;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
420;0.01;False;0.01;True;0.01;True;0.11;True;0.081769797;0.19;True;0.111916256;0.06;True;ERR;ERR;0.04;True;ERR;ERR;ERR
421;40.01;False;14.96;False;0.02;False;0.22;False;0.19053364099999998;0.26;False;0.205648999;3.12;False;0.06;False;0.03;False;ERR;ERR;ERR
422;ERR;ERR;0.01;True;0.01;True;0.19;True;0.09108137300000001;0.81;True;0.12199379300000002;0.07;True;ERR;ERR;0.04;True;ERR;ERR;ERR
423;0.01;False;0.0;False;0.0;False;ERR;ERR;ERR;TO;TO;TO;0.07;False;0.05;False;0.04;False;ERR;ERR;ERR
424;0.11;True;0.01;True;0.01;True;0.18;True;0.125805644;0.36;True;0.12957071599999997;0.06;True;0.72;False;0.02;True;ERR;ERR;ERR
425;38.59;True;0.01;True;0.01;True;0.21;True;0.12130858399999998;0.75;True;0.14767761499999998;0.07;True;0.23;False;0.04;True;ERR;ERR;ERR
426;0.01;False;0.18;False;0.0;False;0.51;False;0.253611361;7.34;False;0.3331984210000005;0.08;False;0.33;False;0.04;False;ERR;ERR;ERR
427;0.01;False;0.01;False;0.01;False;TO;TO;TO;TO;TO;TO;0.07;False;0.05;False;0.05;False;ERR;ERR;ERR
428;77.47;False;0.44;False;0.51;False;0.15;False;0.114449939;0.18;False;0.14611622;0.11;False;0.43;False;1.19;False;ERR;ERR;ERR
429;0.01;False;0.01;True;0.01;True;0.37;True;0.245801308;1.26;True;0.2831223869999999;0.06;True;0.06;True;0.03;True;ERR;ERR;ERR
430;ERR;ERR;6.69;False;0.01;False;0.23;False;0.092779272;1.43;False;0.10122019199999999;0.8;False;0.06;False;13.26;False;ERR;ERR;ERR
431;0.01;False;0.01;False;0.0;False;0.38;False;0.188641371;2.03;False;0.21066212299999987;0.07;False;0.02;False;0.03;False;ERR;ERR;ERR
432;0.01;False;1.76;True;2.27;True;2.28;True;0.24205455199999992;21.21;True;0.3156575619999984;0.37;True;2.54;False;4.79;True;ERR;ERR;ERR
433;0.22;False;0.09;False;0.13;False;0.13;False;0.07818749900000001;0.5;False;0.09292981699999997;0.06;False;ERR;ERR;0.37;False;ERR;ERR;ERR
434;0.01;False;0.01;False;0.0;False;0.42;False;0.158259438;1.68;False;0.17893077600000007;0.05;False;0.06;False;0.03;False;ERR;ERR;ERR
435;0.03;False;0.01;False;0.01;False;0.16;False;0.10815463000000002;0.58;False;0.12403166099999996;0.08;False;0.02;False;0.03;False;ERR;ERR;ERR
436;0.01;False;0.0;False;0.0;False;0.13;False;0.071689526;4.25;False;0.07972336499999999;0.05;False;0.03;False;0.04;False;ERR;ERR;ERR
